Rownum,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Mean AQI
375550,0.035765,0.047,10,44,0.120833,0.2,0,2.0,0.168182,0.7,11,0.0,7.263636,10.0,22,9,13.75
96840,0.017235,0.033,12,31,1.204167,2.2,3,25.0,0.695652,3.0,5,4.0,29.086957,42.0,0,40,25.0
226051,0.014471,0.029,11,27,0.858333,1.3,5,15.0,0.8260870000000001,1.0,0,1.0,34.5,40.0,0,38,20.25
469817,0.036824,0.051,9,47,0.3,0.3,0,3.0,0.354167,0.8,11,0.0,6.6125,9.6,10,8,14.5
278251,0.035765,0.044,11,41,0.3375,0.7,4,8.0,0.030435,0.6,0,0.0,14.93913,45.1,0,42,22.75
26887,0.029471,0.051,10,47,0.554167,0.7,11,8.0,1.173913,3.0,5,4.0,29.826087,43.0,0,41,25.0
438502,0.016412,0.033,10,31,0.720833,1.0,5,11.0,0.23913,0.6,12,0.0,27.571429,48.5,9,45,21.75
96900,0.034176,0.069,10,97,1.091667,1.5,5,17.0,1.347826,3.0,5,4.0,46.347826,71.0,20,69,46.75
120352,0.031167,0.045,12,42,0.011111,0.1,22,1.0,2.2,4.0,0,6.0,1.6,20.0,22,19,17.0
530974,0.022917,0.042,12,39,0.3,0.3,0,3.0,0.291667,0.6,9,0.0,13.329412,25.2,5,24,16.5
341532,0.021412,0.024,11,22,0.0,0.0,0,0.0,0.010526,0.1,8,0.0,7.9,13.2,8,12,8.5
501391,0.020059,0.038,10,35,0.354167,0.6,23,7.0,0.4125,0.9,22,0.0,21.433333,43.6,21,41,20.75
592166,0.0404,0.06,9,67,0.472222,0.8,6,9.0,0.729167,1.7,12,1.0,19.990476,39.8,7,37,28.5
143476,0.054647,0.058,20,61,0.020833,0.1,6,1.0,0.652174,2.0,6,3.0,4.347826,15.0,6,14,19.75
469788,0.029882,0.05,10,46,0.320833,0.4,4,5.0,1.025,2.1,10,3.0,17.183332999999998,30.7,9,28,20.5
531665,0.027706,0.035,20,32,0.2375,0.4,6,5.0,0.295833,1.1,11,1.0,9.05,28.4,1,26,16.0
50996,0.009235,0.021,9,19,1.85,2.8,23,32.0,2.565217,4.0,23,6.0,68.913043,102.0,15,101,39.5
143458,0.037765,0.043,13,40,0.033333,0.1,10,1.0,0.26087,1.0,0,1.0,5.695652,22.0,11,21,15.75
341411,0.008529,0.014,8,13,1.225,1.5,10,17.0,1.16087,6.0,16,9.0,41.454167,55.0,9,52,22.75
375747,0.031357,0.045,11,42,0.305882,0.5,9,6.0,0.3,0.9,8,0.0,20.805,37.7,9,35,20.75
592173,0.040529,0.05,9,46,0.25,0.3,2,3.0,0.5125,0.8,15,0.0,11.716667,22.4,2,21,17.5
375347,0.022857,0.036,11,33,0.504762,0.7,8,8.0,0.072727,0.5,7,0.0,23.62381,42.8,21,40,20.25
225879,0.022412,0.029,7,27,0.3,0.3,0,3.0,0.076923,1.0,11,1.0,2.666667,8.0,1,8,9.75
375977,0.016643,0.025,10,23,0.7,1.1,3,13.0,0.166667,0.5,6,0.0,26.6,35.1,19,33,17.25
407310,0.02,0.037,8,34,0.49375,0.6,8,7.0,0.4375,1.4,7,1.0,30.258333,37.0,6,35,19.25
225088,0.023529,0.047,10,44,0.85,1.5,4,17.0,0.086957,1.0,0,1.0,27.521739,44.0,22,42,26.0
562730,0.024706,0.043,9,40,0.270833,0.3,0,3.0,0.35,0.8,19,0.0,9.429167,16.5,23,15,14.5
500373,0.035824,0.049,10,45,0.3375,0.5,4,6.0,0.729167,1.5,8,1.0,11.770833,24.7,3,23,18.75
97579,0.036273,0.043,10,40,0.466667,0.9,9,10.0,1.714286,3.0,9,4.0,15.545455,43.0,7,41,23.75
375623,0.035846,0.047,8,44,0.3125,0.4,0,5.0,0.059091,0.6,12,0.0,14.994444,26.4,6,25,18.5
3268,0.015118,0.034,9,31,1.233333,1.8,6,20.0,0.8695649999999999,3.0,12,4.0,39.130435,65.0,21,63,29.5
252387,0.016529,0.027,21,25,0.45,0.6,22,7.0,0.147826,1.0,0,1.0,24.782609,36.4,0,34,16.75
501376,0.021353,0.04,11,37,0.704167,1.1,8,13.0,0.570833,3.1,9,4.0,28.595833,48.1,9,45,24.75
408047,0.037882,0.071,11,101,0.533333,0.9,7,10.0,1.6652169999999995,6.8,7,9.0,30.160870000000006,72.5,7,70,47.5
119721,0.036471,0.04,13,37,0.266667,0.3,0,3.0,0.0,0.0,0,0.0,17.521739,37.0,8,35,18.75
531093,0.035647,0.064,10,80,0.620833,0.9,2,10.0,0.770833,1.0,18,1.0,25.558333,45.6,23,42,33.25
469800,0.031294,0.051,10,47,0.283333,0.4,5,5.0,0.595833,1.0,11,1.0,14.65,23.6,9,22,18.75
469683,0.038118,0.059,10,64,0.4625,0.6,8,7.0,0.208333,0.6,9,0.0,15.5375,34.1,9,32,25.75
500580,0.028765,0.053,11,49,0.470833,0.7,7,8.0,0.479167,1.0,8,1.0,22.291667,41.6,9,39,24.25
277386,0.036,0.046,11,43,0.341667,0.4,6,5.0,0.009091,0.1,2,0.0,18.175,26.4,6,25,18.25
375627,0.030571,0.039,9,36,0.129167,0.2,10,2.0,0.122727,0.5,12,0.0,12.366667,18.6,20,17,13.75
563239,0.0317649999999999,0.039,7,36,0.1,0.1,0,1.0,0.241667,0.3,6,0.0,1.8625,5.5,6,5,10.5
197234,0.045824,0.057,10,58,0.233333,0.3,6,3.0,2.086957,5.0,0,7.0,6.294118,15.0,2,14,20.5
278234,0.014471,0.025,10,23,0.633333,0.9,2,10.0,0.5217390000000001,2.2,12,3.0,36.591304,54.0,11,51,21.75
469539,0.020294,0.042,10,39,0.770833,1.1,0,13.0,0.525,0.9,23,0.0,30.6875,48.7,20,45,24.25
342712,0.035471,0.046,9,43,0.1625,0.3,9,3.0,0.004762,0.1,5,0.0,6.345455,20.6,8,19,16.25
439606,0.033824,0.051,10,47,0.270833,0.4,7,5.0,0.708333,2.2,9,3.0,8.779167,25.6,7,24,19.75
74855,0.044765,0.0819999999999999,10,140,0.858333,1.3,8,15.0,2.956522,4.0,1,6.0,34.521739000000004,58.0,8,55,54.0
592603,0.030941,0.033,9,31,0.1,0.1,0,1.0,-0.075,0.0,6,0.0,2.8625,12.2,6,11,10.75
500470,0.033,0.049,10,45,0.354167,0.5,10,6.0,0.2625,0.9,12,0.0,14.554167,27.4,7,25,19.0
75014,0.008588,0.019,10,18,1.3625,2.3,4,26.0,1.086957,3.0,5,4.0,26.652174,35.0,1,33,20.25
27057,0.000471,0.003,7,3,1.2,2.9,1,33.0,2.956522,13.0,5,19.0,12.826087,36.0,0,34,22.25
375903,0.025,0.031,15,29,0.1708329999999999,0.2,7,2.0,0.034783,0.2,4,0.0,13.78,25.4,22,24,13.75
592334,0.030706,0.044,9,41,0.279167,0.4,8,5.0,0.554167,1.4,13,1.0,13.654167,24.9,3,23,17.5
142822,0.03,0.059,11,64,0.566667,1.0,9,11.0,2.521739,6.0,7,9.0,36.782609,77.0,9,76,40.0
341581,0.019412,0.033,8,31,0.370833,0.4,0,5.0,0.218182,0.8,4,0.0,11.52381,29.8,23,27,15.75
97115,0.009294,0.02,10,19,0.558333,1.3,23,15.0,6.434783,9.0,5,13.0,34.043478,50.0,18,47,23.5
501379,0.024059,0.04,10,37,0.2,0.3,0,3.0,0.129167,0.5,14,0.0,7.791666999999999,21.8,23,20,15.0
119765,0.036529,0.044,10,41,0.329167,0.4,8,5.0,0.0,0.0,13,0.0,19.090909,27.0,6,25,17.75
592583,0.035588,0.037,11,34,0.129167,0.2,7,2.0,-0.008333,0.2,9,0.0,3.4875,10.2,6,9,11.25
341664,0.027417,0.037,12,34,0.220833,0.3,8,3.0,0.027273,0.1,4,0.0,13.60625,25.9,7,24,15.25
592030,0.030824,0.045,11,42,0.629167,1.1,4,13.0,0.179167,0.5,6,0.0,17.866667,37.6,0,35,22.5
562838,0.031412,0.069,10,97,0.641667,0.8,4,9.0,0.372222,0.6,6,0.0,30.1125,47.4,20,44,37.5
531633,0.024176,0.036,12,33,0.320833,0.5,8,6.0,0.320833,1.4,10,1.0,14.416667000000002,30.8,8,28,17.0
168290,0.008882,0.02,9,19,0.895833,1.5,2,17.0,5.0,8.0,7,11.0,35.217391,49.0,7,46,23.25
26094,0.033471,0.064,10,80,0.9875,1.2,2,14.0,1.545455,5.0,11,7.0,36.681818,52.0,20,49,37.5
225956,0.046647,0.054,10,50,0.4,0.4,0,5.0,0.333333,1.0,6,1.0,4.26087,15.0,8,14,17.5
439053,0.009118,0.021,8,19,0.625,0.7,20,8.0,0.4375,0.6,5,0.0,35.368182,50.1,16,47,18.5
196472,0.0168819999999999,0.036,10,33,0.641667,1.0,0,11.0,0.0,0.0,0,0.0,33.869565,48.0,19,45,22.25
500239,0.022706,0.039,10,36,0.408333,0.5,2,6.0,0.154167,0.4,5,0.0,22.408333,39.7,22,37,19.75
143616,0.029176,0.037,11,34,0.254167,0.7,9,8.0,1.954545,8.0,6,11.0,14.818182,38.0,8,36,22.25
226053,0.014059,0.025,10,23,0.579167,0.8,0,9.0,0.304348,1.0,0,1.0,33.875,42.0,23,40,18.25
562323,0.020091,0.039,13,36,0.379167,0.5,6,6.0,0.120833,0.3,6,0.0,20.566667,30.8,7,28,17.5
168497,0.031412,0.043,10,40,0.15,0.2,1,2.0,1.782609,5.0,9,7.0,4.73913,11.0,5,10,14.75
168286,0.023647,0.035,10,32,0.129167,0.2,0,2.0,3.043478,4.0,5,6.0,16.304348,29.0,22,27,16.75
407848,0.033786,0.05,11,46,0.354167,0.5,9,6.0,0.5857140000000001,2.1,10,3.0,16.452381,41.2,22,39,23.5
225255,0.022235,0.046,11,43,0.533333,0.9,6,10.0,0.7391300000000001,2.0,5,3.0,30.478261,46.0,10,43,24.75
531760,0.045235,0.049,13,45,0.1625,0.2,0,2.0,0.1333329999999999,0.3,5,0.0,5.195833,14.6,6,13,15.0
74742,0.016353,0.033,10,31,1.7666669999999998,2.4,4,27.0,1.869565,5.0,13,7.0,58.086957,75.0,19,73,34.5
531837,0.033765,0.041,9,38,0.125,0.2,9,2.0,0.229167,0.9,0,0.0,5.008333,15.2,0,14,13.5
500676,0.019118,0.043,10,40,1.25,1.3,1,15.0,0.704167,1.9,15,1.0,30.470833,46.2,21,43,24.75
407199,0.042588,0.049,11,45,0.1708329999999999,0.2,0,2.0,-0.0166669999999999,0.3,12,0.0,11.245455,23.4,6,22,17.25
96877,0.019235,0.039,11,36,0.904167,1.2,23,14.0,0.956522,2.0,5,3.0,48.130435,72.0,20,70,30.75
253281,0.050353,0.053,10,49,0.275,0.3,6,3.0,0.7608699999999999,1.4,10,1.0,2.173913,7.5,1,7,15.0
120391,0.037294,0.039,10,36,0.0,0.0,0,0.0,3.913043,6.0,5,9.0,5.0,32.0,8,30,18.75
119838,0.041059,0.051,11,47,0.195833,0.2,0,2.0,0.130435,1.0,12,1.0,8.304348,15.0,11,14,16.0
225802,0.046471,0.049,12,45,0.2875,0.5,8,6.0,3.565217,5.0,5,7.0,17.714285999999994,36.0,6,34,23.0
562753,0.041647,0.06,9,67,0.466667,0.6,5,7.0,0.329167,0.7,12,0.0,10.0625,28.1,2,26,25.0
277573,0.005706,0.015,8,14,0.9,1.4,23,16.0,0.759091,1.4,22,1.0,35.752174,43.4,19,41,18.0
375545,0.039733,0.071,9,101,0.64,0.9,6,10.0,0.742105,1.8,10,1.0,28.794444,51.2,6,48,40.0
50698,0.0059409999999999,0.008,8,7,2.3375,3.4,23,39.0,4.913043,6.0,8,9.0,39.565217,55.0,13,52,26.75
143711,0.01975,0.028,11,26,0.970833,1.7,5,19.0,4.043478,7.0,10,10.0,27.869565,38.0,8,36,22.75
592271,0.034647,0.052,10,48,0.241667,0.3,9,3.0,0.304167,0.4,22,0.0,8.325,20.3,22,19,17.5
278294,0.040588,0.05,12,46,0.183333,0.3,8,3.0,0.0,0.0,0,0.0,5.318182,14.8,7,13,15.5
26179,0.018647,0.036,10,33,1.7541669999999998,3.4,10,39.0,3.521739,7.0,7,10.0,60.695652,124.0,9,105,46.75
168313,0.014941,0.026,12,24,0.508333,1.1,10,13.0,5.173913,8.0,9,11.0,23.347826,43.0,9,41,22.25
563134,0.023882,0.042,12,39,0.575,0.9,4,10.0,0.625,1.5,11,1.0,21.995833,38.4,2,36,21.5
375737,0.028571,0.034,10,31,0.179167,0.2,0,2.0,0.090909,0.5,8,0.0,12.328571,18.3,8,17,12.5
530747,0.023412,0.037,9,34,0.379167,0.5,4,6.0,0.2375,0.5,10,0.0,17.2375,28.5,5,26,16.5
592002,0.032529,0.045,12,42,0.570833,0.7,3,8.0,0.122222,0.4,7,0.0,23.366667,36.1,12,34,21.0
120403,0.037471,0.044,11,41,0.0625,0.2,8,2.0,4.304348,6.0,5,9.0,6.043478,30.0,8,28,20.0
439661,0.033,0.042,10,39,0.2,0.2,0,2.0,0.425,0.8,9,0.0,3.108333,6.6,9,6,11.75
50889,0.033412,0.052,9,48,0.375,0.4,0,5.0,1.521739,3.0,5,4.0,12.782609,19.0,1,18,18.75
562809,0.025533,0.078,9,126,0.938889,1.3,6,15.0,0.4,0.7,9,0.0,26.742857,46.9,7,43,46.0
501281,0.020588,0.029,9,27,0.1,0.1,0,1.0,0.545833,1.5,8,1.0,2.145833,10.9,8,9,9.5
197172,0.038294,0.045,11,42,0.2375,0.3,13,3.0,0.217391,1.0,9,1.0,2.695652,13.0,23,12,14.5
530622,0.017471,0.03,11,28,0.275,0.4,23,5.0,0.0,0.0,0,0.0,13.031818,26.9,22,25,14.5
309449,0.016294,0.029,11,27,0.995833,1.3,2,15.0,0.847826,3.2,11,4.0,29.440909,38.8,11,36,20.5
562885,0.030235,0.035,10,32,0.2375,0.3,6,3.0,0.0625,0.3,9,0.0,8.433333,26.5,5,25,15.0
562219,0.031941,0.038,10,35,0.416667,0.7,6,8.0,0.233333,0.4,16,0.0,16.275,33.8,1,31,18.5
97078,0.023,0.032,19,30,0.9,1.5,0,17.0,5.0454550000000005,8.0,13,11.0,26.3,47.0,16,44,25.5
592176,0.040824,0.044,9,41,0.179167,0.2,0,2.0,0.395833,0.6,12,0.0,6.483333,10.5,5,9,13.0
142787,0.035471,0.051,12,47,0.266667,0.3,0,3.0,0.608696,3.0,11,4.0,29.347826,44.0,21,42,24.0
407952,0.031824,0.04,9,37,0.0,0.0,0,0.0,0.568182,1.6,7,1.0,4.7260870000000015,16.2,7,15,13.25
438804,0.033882,0.048,10,44,0.1,0.1,0,1.0,0.136842,0.3,13,0.0,9.0875,15.8,5,14,14.75
500434,0.052882,0.071,10,101,0.320833,0.5,10,6.0,1.029167,2.8,12,3.0,18.170833,41.9,7,39,37.25
376370,0.036588,0.043,10,40,0.220833,0.3,6,3.0,2.336364,8.1,12,11.0,8.077273,30.3,2,28,20.5
531067,0.023824,0.041,10,38,0.254167,0.4,23,5.0,0.25,0.5,14,0.0,9.179167,25.7,23,24,16.75
143382,0.018941,0.03,11,28,0.35,0.6,4,7.0,2.217391,4.0,10,6.0,22.26087,37.0,0,35,19.0
167878,0.003909,0.011,13,10,0.158824,0.4,22,5.0,0.368421,1.0,5,1.0,32.736842,41.0,10,39,13.75
500739,0.010706,0.025,10,23,0.645833,0.8,2,9.0,0.4375,0.9,8,0.0,27.4875,36.3,19,34,16.5
50904,0.028824,0.054,10,50,0.945833,1.5,9,17.0,2.73913,12.0,7,17.0,36.217391,58.0,7,55,34.75
277412,0.030529,0.052,10,48,0.579167,0.9,7,10.0,0.031818,0.1,0,0.0,23.741667,37.8,9,35,23.25
562722,0.026294,0.049,11,45,0.35,0.5,9,6.0,0.279167,0.5,12,0.0,20.091667,31.1,23,29,20.0
341412,0.008529,0.014,8,13,0.970833,1.3,10,15.0,1.16087,6.0,16,9.0,41.454167,55.0,9,52,22.25
501106,0.028118,0.047,12,44,0.770833,1.3,8,15.0,1.2375,3.8,11,4.0,34.079167,59.6,11,56,29.75
341515,0.031647,0.047,10,44,0.483333,0.6,6,7.0,0.077778,0.4,11,0.0,18.883333,32.4,1,30,20.25
500698,0.018824,0.038,10,35,0.6375,0.9,1,10.0,0.166667,0.3,22,0.0,16.991667,32.6,20,30,18.75
143683,0.023294,0.034,9,31,0.475,0.9,8,10.0,4.26087,6.0,0,9.0,27.869565,47.0,0,44,23.5
225986,0.018333,0.04,9,37,0.45,0.7,7,8.0,0.5,2.0,5,3.0,20.357143,36.0,21,34,20.5
225194,0.034235,0.048,10,44,0.254167,0.4,11,5.0,0.0,0.0,0,0.0,17.357143,29.0,6,27,19.0
26014,0.019529,0.026,9,24,0.5875,0.7,9,8.0,2.681818,3.0,1,4.0,27.909091,39.0,17,37,18.25
407840,0.027765,0.043,12,40,0.425,0.6,7,7.0,0.6409090000000001,2.3,10,3.0,17.790909,40.2,23,38,22.0
341949,0.018235,0.032,7,30,0.579167,0.9,0,10.0,0.704762,1.3,18,1.0,20.622727,41.5,22,39,20.0
197170,0.033706,0.053,13,49,0.475,0.7,4,8.0,0.7391300000000001,2.0,10,3.0,13.826087,33.0,23,31,22.75
563020,0.010353,0.025,9,23,1.15,1.2,1,14.0,0.541667,1.6,22,1.0,36.320833,54.6,17,51,22.25
439660,0.035059,0.045,9,42,0.2,0.2,0,2.0,0.566667,2.1,6,3.0,3.15,14.5,6,13,15.0
469488,0.020471,0.024,12,22,0.320833,0.4,6,5.0,0.208333,0.5,21,0.0,14.0375,20.0,1,19,11.5
375907,0.021714,0.031,10,29,0.453333,0.6,7,7.0,0.338889,1.0,7,1.0,23.952381,36.0,1,34,17.75
3127,0.040353,0.076,10,119,0.75,1.0,10,11.0,0.0,0.0,0,0.0,30.565217,54.0,9,51,45.25
25994,0.020471,0.024,10,22,0.591667,0.8,9,9.0,3.5,5.0,7,7.0,25.541667,35.0,0,33,17.75
407478,0.021529,0.035,13,32,0.308333,0.4,10,5.0,-0.033333,0.1,9,0.0,14.930435,34.5,23,32,17.25
50938,0.025471,0.052,10,48,0.858333,1.2,6,14.0,2.652174,4.0,5,6.0,31.69565200000001,48.0,21,45,28.25
143424,0.037647,0.048,12,44,0.091667,0.3,8,3.0,1.086957,2.0,9,3.0,13.869565,37.0,5,35,21.25
74716,0.011588,0.024,10,22,1.095833,1.6,1,18.0,2.4347830000000004,4.0,5,6.0,36.826087,49.0,0,46,23.0
470535,0.044615,0.048,15,44,0.4125,0.6,7,7.0,0.808333,1.8,8,1.0,11.470833,33.4,6,31,20.75
407971,0.025176,0.032,9,30,-0.058333,0.0,4,0.0,0.273913,1.5,7,1.0,5.908696,23.8,0,22,13.25
375971,0.011429,0.015,9,14,0.466667,0.6,0,7.0,0.036364,0.2,11,0.0,32.404762,36.7,6,34,13.75
469485,0.026294,0.035,11,32,0.658333,0.9,1,10.0,0.216667,0.4,3,0.0,12.345833,21.8,0,20,15.5
27083,0.004588,0.006,7,6,3.108333,3.7,23,42.0,6.130434999999999,8.0,9,11.0,51.652174,76.0,14,74,33.25
196607,0.035471,0.063,11,77,0.191667,0.2,0,2.0,0.0,0.0,0,0.0,16.652174,39.0,23,37,29.0
469900,0.036,0.059,11,64,0.3,0.3,0,3.0,-0.120833,0.3,12,0.0,11.183333,23.3,23,22,22.25
439051,0.013647,0.031,9,29,1.35,1.4,1,16.0,0.645833,1.8,8,1.0,34.8875,53.7,8,50,24.0
168378,0.034412,0.048,7,44,0.0666669999999999,0.1,0,1.0,1.826087,2.0,5,3.0,7.782609,22.0,21,21,17.25
120699,0.012412,0.016,10,15,0.55,1.3,9,15.0,3.130435,7.0,10,10.0,21.391304,49.0,9,46,21.5
74859,0.027882,0.055,10,51,0.645833,0.8,0,9.0,3.782609,5.0,12,7.0,34.478261,60.0,10,57,31.0
196432,0.005882,0.014,9,13,0.8565219999999999,1.4,12,16.0,0.0,0.0,0,0.0,41.047619,49.0,8,46,18.75
278326,0.040706,0.045,7,42,0.145833,0.2,7,2.0,0.0,0.0,0,0.0,1.452174,4.4,22,4,12.0
500241,0.032176,0.041,13,38,0.425,0.7,3,8.0,0.120833,0.4,3,0.0,19.558333,38.8,4,36,20.5
253177,0.006176,0.009,9,8,1.366667,2.2,8,25.0,0.6,3.6,13,4.0,44.409524,54.3,2,51,22.0
438511,0.021647,0.041,10,38,0.5625,0.8,7,9.0,0.333333,1.0,6,1.0,27.086364,45.1,21,42,22.5
120442,0.033471,0.044,11,41,0.320833,0.8,7,9.0,6.782609,16.0,10,23.0,20.304348,40.0,0,38,27.75
278490,0.018294,0.031,10,29,0.2375,0.6,4,7.0,0.23913,1.6,22,1.0,30.043478000000004,49.4,22,46,20.75
167789,0.023647,0.04,11,37,0.425,0.7,6,8.0,0.7391300000000001,3.0,9,4.0,28.69565200000001,45.0,9,42,22.75
501130,0.033824,0.046,10,43,0.15,0.2,7,2.0,0.579167,0.7,7,0.0,6.254167,24.3,7,23,17.0
531641,0.035529,0.042,10,39,0.154167,0.2,5,2.0,0.2375,0.6,11,0.0,4.933333,11.4,19,10,12.75
167744,0.022824,0.041,11,38,0.245833,0.4,8,5.0,1.913043,4.0,9,6.0,33.217391,46.0,23,43,23.0
439016,0.011588,0.027,10,25,0.6888890000000001,0.9,23,10.0,0.52381,0.9,22,0.0,25.775,41.5,19,39,18.5
530768,0.042706,0.05,10,46,0.242105,0.3,8,3.0,0.116667,0.5,13,0.0,8.254167,13.3,8,12,15.25
142722,0.020941,0.04,9,37,0.25,0.4,8,5.0,0.0,0.0,0,0.0,15.782609,36.0,21,34,19.0
341422,0.020294,0.036,10,33,0.433333,0.8,3,9.0,0.1,0.3,2,0.0,22.733333,35.4,23,33,18.75
408072,0.029235,0.044,10,41,0.104167,0.2,7,2.0,0.409091,2.5,13,3.0,9.486364,24.3,21,23,17.25
96852,0.006529,0.015,8,14,0.929167,1.1,7,13.0,0.608696,2.0,5,3.0,41.565217,56.0,18,53,20.75
3091,0.021647,0.036,10,33,0.558333,0.8,23,9.0,0.304348,2.0,5,3.0,31.913043,52.0,21,49,23.5
196706,0.009824,0.02,8,19,0.0166669999999999,0.2,23,2.0,1.0,1.0,0,1.0,26.26087,41.0,20,39,15.25
197133,0.011294,0.022,11,20,0.979167,1.7,9,19.0,0.434783,3.0,11,4.0,26.391304,46.0,9,43,21.5
438983,0.030059,0.057,10,58,0.5625,0.8,0,9.0,0.45,0.7,15,0.0,27.079167,49.2,20,46,28.25
407251,0.042412,0.062,10,74,0.295833,0.4,11,5.0,0.025,0.3,11,0.0,15.969565,23.1,6,22,25.25
439754,0.027294,0.033,12,31,0.691667,1.0,3,11.0,0.879167,1.9,12,1.0,23.570833,37.3,0,35,19.5
438399,0.018765,0.037,10,34,0.808333,1.3,2,15.0,0.3375,1.6,2,1.0,28.991304,43.5,19,41,22.75
119714,0.019882,0.039,11,36,0.795833,1.1,7,13.0,0.217391,3.0,13,4.0,35.304348,57.0,21,54,26.75
167636,0.012353,0.03,10,28,0.591667,0.9,23,10.0,0.0,0.0,0,0.0,40.913043,64.0,21,62,25.0
197326,0.037917,0.05,12,46,0.225,0.3,7,3.0,2.736842,5.0,9,7.0,4.421053,20.0,6,19,18.75
142748,0.030882,0.041,10,38,0.345833,0.8,3,9.0,0.173913,1.0,6,1.0,13.043478,32.0,0,30,19.5
26880,0.029529,0.046,11,43,0.375,0.5,12,6.0,0.7391300000000001,2.0,5,3.0,19.434783,35.0,22,33,21.25
341955,0.029353,0.037,10,34,0.775,1.1,6,13.0,0.522727,1.2,7,1.0,19.090909,29.5,8,27,18.75
501224,0.032529,0.036,8,33,0.166667,0.2,8,2.0,0.895833,2.7,6,3.0,5.1458330000000005,15.6,6,14,13.0
469941,0.045529,0.06,11,67,0.525,0.7,4,8.0,-0.233333,0.1,15,0.0,18.729167,35.6,0,33,27.0
501166,0.027471,0.04,7,37,0.279167,0.4,3,5.0,0.666667,1.2,23,1.0,6.9125,17.9,6,16,14.75
342001,0.014,0.023,8,21,0.7761899999999999,0.9,9,10.0,0.305,1.0,20,1.0,30.842857,37.8,17,35,16.75
501288,0.040765,0.047,9,44,0.2,0.2,0,2.0,0.458333,0.6,6,0.0,1.591667,4.0,6,4,12.5
119680,0.012353,0.022,9,20,0.554167,0.8,6,9.0,1.304348,3.0,5,4.0,21.782609,38.0,11,36,17.25
27086,0.006706,0.014,8,13,0.666667,1.5,23,17.0,3.043478,4.0,23,6.0,17.652174,30.0,17,28,16.0
342562,0.015529,0.031,10,29,1.591667,1.8,3,20.0,1.009091,6.5,9,9.0,29.781818,55.2,9,52,27.5
143395,0.044176,0.054,12,50,0.204167,0.4,0,5.0,1.391304,3.0,11,4.0,12.782609,40.0,10,38,24.25
225241,0.031813,0.049,8,45,0.270588,0.4,7,5.0,0.05,1.0,10,1.0,19.0,26.0,2,25,19.0
97653,0.044294,0.051,10,47,0.275,0.3,0,3.0,1.7391299999999998,2.0,5,3.0,5.26087,18.0,8,17,17.5
375523,0.035059,0.051,10,47,0.3375,0.4,0,5.0,0.4,1.1,13,1.0,15.95,31.5,0,29,20.5
469770,0.033118,0.062,10,74,0.316667,0.5,11,6.0,0.916667,1.6,23,1.0,21.7625,40.8,23,38,29.75
96947,0.041,0.046,13,43,0.279167,0.4,11,5.0,1.086957,2.0,5,3.0,17.565217,34.0,9,32,20.75
469835,0.03125,0.056,12,54,0.45,0.6,10,7.0,0.554167,1.1,12,1.0,18.363158,29.8,4,27,22.25
470521,0.033235,0.043,10,40,0.375,0.6,9,7.0,0.741667,2.7,9,3.0,11.2375,31.3,8,29,19.75
470612,0.036294,0.044,11,41,0.0541669999999999,0.2,11,2.0,0.783333,2.1,7,3.0,5.216667,19.2,7,18,16.0
501266,0.037118,0.042,9,39,0.195833,0.2,1,2.0,0.416667,0.7,8,0.0,4.925,14.6,1,13,13.5
439767,0.017059,0.029,12,27,0.608333,1.0,12,11.0,0.704167,1.9,11,1.0,17.7125,38.6,11,36,18.75
196597,0.027235,0.048,10,44,0.2375,0.4,9,5.0,0.565217,2.0,9,3.0,20.869565,37.0,10,35,21.75
143553,0.027,0.029,10,27,0.0,0.0,0,0.0,0.695652,2.0,5,3.0,2.130435,5.0,5,5,8.75
592093,0.025882,0.04,9,37,0.452632,0.7,7,8.0,0.254167,0.7,13,0.0,19.491667,30.3,0,28,18.25
439705,0.033882,0.049,10,45,0.354167,0.4,1,5.0,0.533333,1.4,8,1.0,7.591667,21.4,6,20,17.75
225966,0.028118,0.048,10,44,0.358333,0.5,10,6.0,0.25,1.0,23,1.0,10.0,43.0,23,41,23.0
375440,0.035882,0.046,11,43,0.358333,0.5,5,6.0,-0.004545,0.5,4,0.0,12.540909,26.0,1,25,18.5
592477,0.018235,0.033,11,31,0.4,0.6,4,7.0,0.341667,0.7,12,0.0,16.595833,33.4,3,31,17.25
375507,0.030529,0.043,7,40,0.216667,0.3,20,3.0,-0.059091,0.2,4,0.0,9.077273,26.1,22,25,17.0
119628,0.008294,0.016,8,15,0.716667,1.3,0,15.0,7.347825999999999,9.0,5,13.0,31.043478000000004,40.0,20,38,20.25
562697,0.033353,0.045,8,42,0.2,0.2,15,2.0,0.1375,0.5,23,0.0,8.895455,25.2,23,24,17.0
253351,0.034941,0.036,11,33,0.375,0.4,0,5.0,0.765217,1.0,0,1.0,3.26087,10.3,1,9,12.0
562978,0.023941,0.047,11,44,0.708333,1.0,3,11.0,0.178261,0.4,9,0.0,23.566667,37.0,9,35,22.5
120344,0.015176,0.026,11,24,0.241667,0.4,23,5.0,2.304348,3.0,5,4.0,18.217391,31.0,21,29,15.5
